what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1309344857865
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1309344859625
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309344861359
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1309344863246
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1309344866159
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1309344890968
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309344897532
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309344902045
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309344923187
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309345300228
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1309345314068
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309345325860
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309345354199
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309345357570
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309345398816
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1309345398856
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1309345401223
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1309345404218
activated,editor,com.android.ide.eclipse.adt,11.0.0.v201105251008-128486,"com.android.ide.eclipse.editors.layout.LayoutEditor",1309345407005
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1309345412364
opened,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309345412730
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309345412788
activated,editor,com.android.ide.eclipse.adt,11.0.0.v201105251008-128486,"com.android.ide.eclipse.editors.layout.LayoutEditor",1309345431843
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1309345437066
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309345437258
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309345450951
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309345453411
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1309345459757
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1309345462074
activated,editor,com.android.ide.eclipse.adt,11.0.0.v201105251008-128486,"com.android.ide.eclipse.editors.layout.LayoutEditor",1309345463883
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309345464958
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309345471616
activated,editor,com.android.ide.eclipse.adt,11.0.0.v201105251008-128486,"com.android.ide.eclipse.editors.layout.LayoutEditor",1309345474285
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1309345483454
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1309345486612
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309345489079
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1309345492386
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1309345495082
activated,perspective,com.android.ide.eclipse.ddms,11.0.0.v201105251008-128486,"com.android.ide.eclipse.ddms.Perspective",1309345511567
activated,view,com.android.ide.eclipse.ddms,11.0.0.v201105251008-128486,"com.android.ide.eclipse.ddms.views.LogCatView",1309345513176
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1309345519363
activated,editor,com.android.ide.eclipse.adt,11.0.0.v201105251008-128486,"com.android.ide.eclipse.editors.layout.LayoutEditor",1309345519368
activated,editor,com.android.ide.eclipse.adt,11.0.0.v201105251008-128486,"com.android.ide.eclipse.editors.layout.LayoutEditor",1309345519411
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1309345525561
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1309345527882
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1309345534419
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309345537133
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1309345542311
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1309345545040
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309345569492
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309345577428
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309345577783
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309345583574
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309345588342
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309345681081
activated,perspective,com.android.ide.eclipse.ddms,11.0.0.v201105251008-128486,"com.android.ide.eclipse.ddms.Perspective",1309345681230
activated,view,com.android.ide.eclipse.ddms,11.0.0.v201105251008-128486,"com.android.ide.eclipse.ddms.views.DeviceView",1309345684323
error,log,,,"No command output when running: 'am start -n com.juanjofp.android/com.juanjofp.android.Tema4Activity -a android.intent.action.MAIN -c android.intent.category.LAUNCHER' on device emulator-5554",1309345691562
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309345691663
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309345691680
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309345697223
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309345724390
activated,view,com.android.ide.eclipse.ddms,11.0.0.v201105251008-128486,"com.android.ide.eclipse.ddms.views.LogCatView",1309345724401
activated,view,com.android.ide.eclipse.ddms,11.0.0.v201105251008-128486,"com.android.ide.eclipse.ddms.views.DeviceView",1309345737070
activated,view,com.android.ide.eclipse.ddms,11.0.0.v201105251008-128486,"com.android.ide.eclipse.ddms.views.LogCatView",1309345739150
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1309345771472
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1309345771482
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1309345771499
activated,editor,com.android.ide.eclipse.adt,11.0.0.v201105251008-128486,"com.android.ide.eclipse.editors.layout.LayoutEditor",1309345791083
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1309345792613
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309345793679
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1309345816505
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1309345820051
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1309345831674
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1309345856686
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309345871168
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1309345882944
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1309345888100
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1309345904069
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309345925171
activated,editor,com.android.ide.eclipse.adt,11.0.0.v201105251008-128486,"com.android.ide.eclipse.editors.layout.LayoutEditor",1309345935450
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1309345943510
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1309345946696
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1309345958995
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1309345961172
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1309345965702
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309345967842
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1309345969156
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1309345971732
activated,editor,com.android.ide.eclipse.adt,11.0.0.v201105251008-128486,"com.android.ide.eclipse.editors.layout.LayoutEditor",1309345973223
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1309345977180
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309345978923
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1309345980397
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1309345983292
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1309345985620
activated,editor,com.android.ide.eclipse.adt,11.0.0.v201105251008-128486,"com.android.ide.eclipse.editors.layout.LayoutEditor",1309345987652
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1309345990270
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309345991276
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1309345996103
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1309345998674
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309345998734
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309346001412
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309346003281
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309346544192
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1309346561139
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309346572922
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309346586353
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309346586368
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309346606732
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309346606746
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309346606764
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309346607220
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309346612728
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309346612755
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309346618376
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309346618386
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309346618411
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309346618848
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309346625809
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309346625817
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309346633866
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309346633876
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309346633901
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309346634350
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309346645195
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309346645206
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309346646598
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309346651146
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309346656737
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309346658235
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309346658689
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309346662819
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309346662828
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309346662847
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309346662875
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309346808041
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309346813399
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309347117394
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309347119847
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309349042011
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309349087402
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352697876
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352698083
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352700437
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352700498
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352729386
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352729853
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1309352730756
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1309352730757
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.304.v201101251958,"org.eclipse.wst.xsd.ui",1309352730760
stopped,bundle,org.eclipse.emf.edit.ui,2.6.0.v20100914-1218,"org.eclipse.emf.edit.ui",1309352730773
stopped,bundle,org.eclipse.compare.win32,1.0.101.R36x_v20101103-0618,"org.eclipse.compare.win32",1309352730788
stopped,bundle,org.eclipse.wst.common.snippets,1.2.2.v201101130441,"org.eclipse.wst.common.snippets",1309352730809
stopped,bundle,org.eclipse.team.svn.revision.graph,0.7.9.I20110318-1700,"org.eclipse.team.svn.revision.graph",1309352730809
stopped,bundle,com.android.ide.eclipse.adt,11.0.0.v201105251008-128486,"com.android.ide.eclipse.adt",1309352730809
stopped,bundle,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef",1309352730809
stopped,bundle,org.eclipse.emf.common.ui,2.6.0.v20100914-1218,"org.eclipse.emf.common.ui",1309352730829
stopped,bundle,org.eclipse.epp.mpc.ui,1.0.1.v20100826-2143,"org.eclipse.epp.mpc.ui",1309352730829
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1309352730844
stopped,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1309352730844
stopped,bundle,org.eclipse.team.svn.mylyn,0.7.9.I20110318-1700,"org.eclipse.team.svn.mylyn",1309352730844
stopped,bundle,org.eclipse.team.svn.ui,0.7.9.I20110523-1700,"org.eclipse.team.svn.ui",1309352730844
stopped,bundle,org.eclipse.equinox.p2.ui,2.0.0.v20100518,"org.eclipse.equinox.p2.ui",1309352730894
stopped,bundle,org.eclipse.equinox.security.ui,1.0.200.v20100503,"org.eclipse.equinox.security.ui",1309352730949
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1309352730969
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1309352730969
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1309352730969
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1309352730969
stopped,bundle,org.eclipse.egit.mylyn.ui,0.12.1,"org.eclipse.egit.mylyn.ui",1309352730987
stopped,bundle,org.eclipse.egit.ui,0.12.1,"org.eclipse.egit.ui",1309352730988
stopped,bundle,org.eclipse.jsch.ui,1.1.300.I20100505-1245,"org.eclipse.jsch.ui",1309352731006
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1309352731006
stopped,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1309352731006
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1309352731050
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201102110609,"org.eclipse.cdt.debug.mi.ui",1309352731089
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201102110609,"org.eclipse.cdt.dsf.gdb.ui",1309352731089
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.2.201102110609,"org.eclipse.cdt.dsf.ui",1309352731140
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201102110609,"org.eclipse.cdt.gdb.ui",1309352731160
stopped,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201102110609,"org.eclipse.cdt.dsf.gdb",1309352731160
stopped,bundle,org.eclipse.cdt.launch,6.1.0.201102110609,"org.eclipse.cdt.launch",1309352731161
stopped,bundle,org.eclipse.cdt.debug.ui,7.0.0.201102110609,"org.eclipse.cdt.debug.ui",1309352731161
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201102110609,"org.eclipse.cdt.managedbuilder.ui",1309352731179
stopped,bundle,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.ui",1309352731179
stopped,bundle,org.eclipse.linuxtools.cdt.libhover,1.0.3.201101251503,"org.eclipse.linuxtools.cdt.libhover",1309352731179
stopped,bundle,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui",1309352731179
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1309352731179
stopped,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1309352731179
stopped,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1309352731179
